資料名/Title	解題/Description	出版事項/Publication, Discribution, etc.Area	数量/Unit	日付/Date	所蔵/Location	所蔵年次/Year	所蔵巻号/Volumes	請求記号/Call No.	資料区分/Document Categoly	データ形式/Format	本文言語/Language	Place	備考/Comments	書誌番号/Bib.ID	ライセンス/License	アイテムURL	Is Referenced By	iiif viewer	ID	ウェブサイトURL	サムネイル	機械可読ドキュメント	viewingDirection	viewingHint	コレクション	ソート用項目	西暦	IIIFマニフェストURI	IIIF Search API URI	アノテーション付きIIIFマニフェストURI	Link to TAPAS Project	Text with Rich Text Format	# of media
タラス [Dallas] 氏、リング [Ring] 氏への暴行者処罰方通知	No.: BE00909|帖整理番号: 114|種別: 奉行からの書翰|帖年月次: 1871 第3月下|元号: 明治|年: 4|月: 2|日: 2|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務大輔寺島宗則|差出人2: 外務卿沢宣嘉|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/b1676ca7-346e-4dba-adab-342c88609415.json	b1676ca7-346e-4dba-adab-342c88609415														2
牢屋建設の儀に付相談申度き旨申入れ	No.: BE00910|帖整理番号: 114|種別: 奉行からの書翰|帖年月次: 1871 第3月下|文書番号: 51|元号: 明治|年: 4|月: 2|日: 2|西暦年: 1871|宛名: 書記官|差出人1: 外務大少丞|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8f3d09e5-bf97-43f4-8a14-35e2b167aa5e.json	8f3d09e5-bf97-43f4-8a14-35e2b167aa5e														1
長崎港にて英水夫二名暗殺事件詫状	No.: BE00911|帖整理番号: 114|種別: 奉行からの書翰|帖年月次: 1871 第3月下|文書番号: 52|元号: 明治|年: 4|月: 2|日: 5|西暦年: 1871|宛名: ハークス|宛名原綴: Parkes|差出人1: 山内容堂|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ff09aa21-17db-4fb9-b57f-f47c005f7868.json	ff09aa21-17db-4fb9-b57f-f47c005f7868														3
横浜表痘瘡病人手当及予防方に付返書	No.: BE00912|帖整理番号: 114|種別: 奉行からの書翰|帖年月次: 1871 第3月下|文書番号: 53|元号: 明治|年: 4|月: 2|日: 8|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務卿沢宣嘉|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/dd4c81f7-c94c-48bf-8c24-cde0ec094f9d.json	dd4c81f7-c94c-48bf-8c24-cde0ec094f9d														2
タラス [Dallas] 氏等暗殺人処刑を施行の旨通告	No.: BE00913|帖整理番号: 114|種別: 奉行からの書翰|帖年月次: 1871 第3月下|文書番号: 54|元号: 明治|年: 4|月: 2|日: 9|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務卿沢宣嘉|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c45618fc-52b1-4761-bba6-cbe24a9e79c8.json	c45618fc-52b1-4761-bba6-cbe24a9e79c8														2
弐分金引替手続打合せ	No.: BE00914|帖整理番号: 114|種別: 奉行からの書翰|帖年月次: 1871 第3月下|文書番号: 55甲|元号: 明治|年: 4|月: 2|日: 10|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務大輔寺島宗則|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/aa3bfaa7-802e-433e-8673-bc7b4e891961.json	aa3bfaa7-802e-433e-8673-bc7b4e891961														2
オールト [Alt] 氏より対馬及赤穂藩に対し訴訟一件打合せ	No.: BE00915|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 55乙|元号: 明治|年: 4|月: 2|日: 15|西暦年: 1871|宛名: アタムス|宛名原綴: Adams|差出人1: 外務少丞宮本小一|差出人2: 外務権大丞楠本正隆|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/dc745056-ba4d-424c-8436-fdd0b3b16e57.json	dc745056-ba4d-424c-8436-fdd0b3b16e57														2
海軍兵学校寮より教官を英軍艦へ出張為致度旨問合せ	No.: BE00916|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 56|元号: 明治|年: 4|月: 2|日: 晦|西暦年: 1871|宛名: 書史|差出人1: 外務大少丞|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1cd64b74-3310-40f1-a665-7d5562e69c98.json	1cd64b74-3310-40f1-a665-7d5562e69c98														1
大坂造幣寮開創の招待へ御出席に対する挨拶状	No.: BE00917|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 57|元号: 明治|年: 4|月: 3|日: 晦|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 伊達大蔵卿|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d036efb0-3b7a-4ecf-bf3f-966c979bd617.json	d036efb0-3b7a-4ecf-bf3f-966c979bd617														3
条約改定ヶ条に付打合せ	No.: BE00918|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 58|元号: 明治|年: 4|月: 3|日: 4|西暦年: 1871|宛名: ハークス|宛名原綴: Parkes|差出人1: 外務大輔寺島宗則|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/a1c09975-63ae-4d0d-a53a-3bd732985114.json	a1c09975-63ae-4d0d-a53a-3bd732985114														1
ホーイ [Hoey] 殺害一件付清吉等申立書差遣旨通知	No.: BE00919|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 59|元号: 明治|年: 4|月: 3|日: 4|西暦年: 1871|宛名: サトウ|宛名原綴: Satow|差出人1: 外務大少丞|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/9bdee530-8a99-4754-ae7a-6e8c3b61bdc5.json	9bdee530-8a99-4754-ae7a-6e8c3b61bdc5														1
天野恕一吟味の儀に付一件書類一覧方通知	No.: BE00920|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 60|元号: 明治|年: 4|月: 3|日: 5|西暦年: 1871|宛名: サトウ|宛名原綴: Satow|差出人1: 外務大少丞|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e6e5a76e-0a11-4497-9ef4-b2ce173a1ecc.json	e6e5a76e-0a11-4497-9ef4-b2ce173a1ecc														1
横浜居留地裏埋立地絵図面出来及び遊猟規則其他の打合致度旨申送る	No.: BE00921|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 61|元号: 明治|年: 4|月: 3|日: 5|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務大輔寺島宗則|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/01e0235e-36e1-4db7-a4a1-fe3b22dbbce0.json	01e0235e-36e1-4db7-a4a1-fe3b22dbbce0														2
海軍留学生差遣に付依頼状	No.: BE00922|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 62|元号: 明治|年: 4|月: 3|日: 8|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務卿沢宣嘉|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/774ed4a9-ca3b-424c-83ca-1c4a736a7030.json	774ed4a9-ca3b-424c-83ca-1c4a736a7030														1
同姓名書	No.: BE00923|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 62別紙|元号: 明治|年: 4|西暦年: 1871|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/535cfb5a-c610-45d8-aa28-9195873e53a8.json	535cfb5a-c610-45d8-aa28-9195873e53a8														1
新和蘭陀へ我国産の草木を贈る為めお世話方依頼	No.: BE00924|帖整理番号: 115|種別: 奉行からの書翰|帖年月次: 1871 第4月上|文書番号: 62乙|元号: 明治|年: 4|月: 3|日: 9|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 伊達大蔵卿|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e887ffd8-ca82-418e-a049-a80ab7e907a8.json	e887ffd8-ca82-418e-a049-a80ab7e907a8														3
横浜居留地裏手新埋立地等の儀に付打合申入	No.: BE00925|帖整理番号: 116|種別: 奉行からの書翰|帖年月次: 1871 第4月下|文書番号: 63甲|元号: 明治|年: 4|月: 3|日: 9|西暦年: 1871|宛名: 書史|差出人1: 外務大少丞|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/78fd35db-c3da-48c1-b450-b8bdc6266da3.json	78fd35db-c3da-48c1-b450-b8bdc6266da3														2
小原囚獄権正等香港へ罷越に付通弁雇度依頼	No.: BE00926|帖整理番号: 116|種別: 奉行からの書翰|帖年月次: 1871 第4月下|文書番号: 63乙|元号: 明治|年: 4|月: 3|日: 10|西暦年: 1871|宛名: サトウ|宛名原綴: Satow|差出人1: 外務大少丞|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e7709982-f065-47f8-bbd3-b2cbb4cb6c16.json	e7709982-f065-47f8-bbd3-b2cbb4cb6c16														2
天野恕一等の申立書差廻す旨通知	No.: BE00927|帖整理番号: 116|種別: 奉行からの書翰|帖年月次: 1871 第4月下|文書番号: 64|元号: 明治|年: 4|月: 3|日: 13|西暦年: 1871|宛名: サトウ|宛名原綴: Satow|差出人1: 外務大少丞|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/7479bd14-c7bc-4b1f-b14f-366487d1499a.json	7479bd14-c7bc-4b1f-b14f-366487d1499a														1
弘前藩小銃買入一件段々取調の始末に付て報告	No.: BE00928|帖整理番号: 116|種別: 奉行からの書翰|帖年月次: 1871 第4月下|文書番号: 65|元号: 明治|年: 4|月: 3|日: 13|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務卿沢宣嘉|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/7594d7e1-3e50-479b-93d9-0c751ee235e0.json	7594d7e1-3e50-479b-93d9-0c751ee235e0														6
東伏見宮貴国にて修業中皇帝へ謁見の儀に付挨拶状	No.: BE00929|帖整理番号: 116|種別: 奉行からの書翰|帖年月次: 1871 第4月下|文書番号: 66|元号: 明治|年: 4|月: 3|日: 14|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務卿沢宣嘉|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/098d651b-b2c7-482e-9935-789748121d12.json	098d651b-b2c7-482e-9935-789748121d12														2
秋田藩雇船の賃金請求の件は事実無根云々の旨通知	No.: BE00930|帖整理番号: 116|種別: 奉行からの書翰|帖年月次: 1871 第4月下|文書番号: 67|元号: 明治|年: 4|月: 3|日: 14|西暦年: 1871|宛名: パークス|宛名原綴: Parkes|差出人1: 外務卿沢宣嘉|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/98a243f1-cb7d-4d4a-8d61-f3f3e763f16b.json	98a243f1-cb7d-4d4a-8d61-f3f3e763f16b														4
